"","ID","feature_id","FirstID.x","Area_m2","East_Poly","North_Poly","Ring_Oval","Area_ha","Order","FID_1","FirstID.y","SecondID","ThirdID","FourthID","FifthID","SixithID","SeventhID","CU_n","East","North","Unit","Site","Subsite","Area_m2_Pts","Area_ha_Pts","Time","PreXM_taq","NewPoly","Pct_XM_Ceramics","CerAbund","Wrong.a","Notes.a","Func1","Func1_d","Func2","Func2_d","Arch1","Arch1_d","Arch2","Arch2_d","H2020_1","H2020_2","H2020_3","H2020_Wkshp","Ang_Func","Ang_Func_d","Ang_Pop_calc","Ang_Area_m2","Ang_HH1","Ang_perHHArea","Ang_Incl","AnnieNew","Small","SmallGroup","Flag_AptCompClass","ReclassAng","ReclassAng_notes","ReclassH2020","ReclassH2020_notes","ClassBy","XM_c","XM_f","XM_d","XM_group_c","XM_group_f","XM_group_d","XM_macro_c","XM_macro_f","XM_macro_d","XM_DwellingUnits","XM_Pop","Unoccu","Flag","Flag_notes","Flag_code","AnnieRev","AnnieRev_Notes","Ring_Circle","StatusDiff","Workshop","Include","DELETE","DELETE_notes","OffMap","NoColUnit","Notes","XM_OB_bi","XM_Low_bi","XM_IM_bi","XM_UncertStat_bi","XM_High_bi","XM_PlatOther_bi","XM_Altar_bi","XM_PlatformRelig_bi","XM_Religious_bi","XM_ProbTemple_bi","XM_Civic_bi","XM_AoD_bi","XM_Plaza_bi","XM_Other_bi","XM_Unk_bi","XM_Unoccu_bi","XM_grp_OB_bi","XM_grp_Low_bi","XM_grp_IM_bi","XM_grp_UncertStat_bi","XM_grp_High_bi","XM_grp_DomPlat_bi","XM_grp_CCFeat_bi","XM_grp_AoD_bi","XM_grp_Plaza_bi","XM_grp_Other_bi","XM_grp_Unk_bi","XM_grp_Unoccu_bi","XM_macro_OB_bi","XM_macro_DStr_bi","XM_macro_DomPlat_bi","XM_macro_CCFeatO_bi","XM_macro_Unk_bi","XM_macro_Unoccu_bi","XM_Pop_Low","XM_Area_Low","XM_Pop_IM","XM_Area_IM","XM_Pop_High","XM_Area_High","XM_Pop_UncertStat","XM_Area_UncertStat","XM_Area_CCFeat","XM_Area_CCFeatO","XM_Area_DStr","XM_Area_OB","XM_Area_Unoccu","XM_Area_DomPlat","XM_Area_Unk","DistLine","InvDistLine","AreaPerPerson","Wealth_Pop","Wealth_Area","PropVal_DStr_InvDist","PropVal_HH_InvDist","PropVal_DStr_InvDistClass","PropVal_HH_InvDistClass"
"1345",1397,"1397","3777",2099.371,518024.7802,2176058.848,5,0.2099371,2640,1397,3777,NA,NA,NA,NA,NA,NA,1,518024.7802,2176058.848,"N1E5","48","NONE",2099.371,0.2099371,"",0,0,0.05298913,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",54.30773975,2380,7,340,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.473546099,62.79339716,NA,0,"","",NA,"",6,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.79339716,2099.371,0,0,0,0,0,0,2099.371,0,0,0,0,2267.93687938659,0.000440929379070934,43.82432,2751.87793102693,92003.50650272,0.925674351469526,0.142993397639127,40.567048994593,6.26658841602435
"1346",1398,"1398","3654",4683.287,517720.5734,2176090.644,4,0.4683287,3393,1398,3654,NA,NA,NA,NA,NA,NA,1,517720.5734,2176090.644,"N1E4","16","NONE",4683.287,0.4683287,"",0,0,0.012658228,7,"","",3,"residence of uncertain status",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",-1,"primary interpretation is the best assessment of a very ambiguous situation","Architecture","House","Uncertain Status Residential","",2,"intermediate status residence",121.1655874,5310,16,332,1,0,0,"",0,1,"Millon says UncertStat",NA,"","H2020",3,"UncertStat","residence of uncertain status",3,"UncertStat","Uncertain Status Residence",1,"DStr","Domestic Structure",14.44121801,140.0798147,NA,1,"","Reclass",NA,"",5,0,0,1,0,NA,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.0798147,4683.287,0,0,4683.287,0,0,0,0,1994.50474858591,0.000501377597977139,43.82432,6138.9026249535,205241.86813984,2.34809518669756,0.162596755001662,102.903674852294,7.12569222215444
"1347",1399,"1399","3133",3589.819,517024.5556,2177347.329,2,0.3589819,2641,1399,3133,NA,NA,NA,NA,NA,NA,1,517024.5556,2177347.329,"N3E2","14","NONE",3589.819,0.3589819,"",0,0,0.0367428,6,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",92.89361702,4071,13,313,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",11.06943879,107.3735563,NA,0,"","",NA,"",2,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107.3735563,3589.819,0,0,0,0,0,0,3589.819,0,0,0,0,882.454533891085,0.00113320285815816,43.82432,4705.57309082922,157321.37659808,4.06799315107045,0.367497686941946,178.27703361032,16.1053362318037
"1348",1400,"1400","3131",2341.285,517049.2697,2177231.654,2,0.2341285,2642,1400,3131,NA,NA,NA,NA,NA,NA,1,517049.2697,2177231.654,"N3E2","12","NONE",2341.285,0.2341285,"",0,0,0.014084507,8,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",60.58279371,2655,8,332,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.219503546,70.0291844,NA,0,"","",NA,"",2,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.0291844,2341.285,0,0,0,0,0,0,2341.285,0,0,0,0,936.303112300726,0.00106803019968903,43.82432,3068.98138648461,102605.2230512,2.50056308607892,0.346362193763914,109.58547686451,15.1790876154118
"1349",1401,"1401","3219",831.913,516913.6349,2176811.862,2,0.0831913,2643,1401,3219,NA,NA,NA,NA,NA,NA,1,516913.6349,2176811.862,"N2E2","48","NONE",831.913,0.0831913,"",0,0,0.046511628,6,"","",2,"intermediate status residence",28,"plaza",4,"apartment compound",12,"plaza","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",21.5177305,943,3,314,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",2.565257478,24.88299753,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.88299753,831.913,0,0,0,0,0,0,831.913,0,0,0,0,931.181028534089,0.00107390504032739,43.82432,1090.48044631393,36458.02152416,0.893395563813879,0.348267404529862,39.1524530751598,15.2625821816861
"1350",1402,"1402","3523",3361.979,517052.5989,2176832.959,3,0.3361979,2644,1402,3523,NA,NA,NA,NA,NA,NA,1,517052.5989,2176832.959,"N2E3","50","NONE",3361.979,0.3361979,"",0,0,0.123173278,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",86.98365711,3812,12,318,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",10.36687943,100.5587305,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.5587305,3361.979,0,0,0,0,0,0,3361.979,0,0,0,0,1049.86041704117,0.000952507575072031,43.82432,4406.91798422576,147336.44352928,3.20231046473309,0.30889820667405,140.339078545812,13.5372538567097
"1351",1403,"1403","3472",6086.466,517331.8132,2176777.489,3,0.6086466,2645,1403,3472,NA,NA,NA,NA,NA,NA,1,517331.8132,2176777.489,"N2E3","1","&1W",6086.466,0.6086466,"",0,0,0.208333333,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",158.7246377,6956,21,331,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",18.7680111,182.0497077,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,182.0497077,6086.466,0,0,0,0,0,0,6086.466,0,0,0,0,1330.8395458211,0.000751405384022473,43.82432,7978.20464615126,266735.23365312,4.57340332206973,0.243680766049298,200.426290675447,10.6791438691896
"1352",1404,"1404","3521",2141.978,517121.2996,2176821.515,3,0.2141978,2646,1404,3521,NA,NA,NA,NA,NA,NA,1,517121.2996,2176821.515,"N2E3","48","NONE",2141.978,0.2141978,"",0,0,0.056179775,4,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",55.42584027,2429,7,347,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.604927536,64.0677971,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.0677971,2141.978,0,0,0,0,0,0,2141.978,0,0,0,0,1118.03421489727,0.000894427010082055,43.82432,2807.72764180547,93870.72930496,1.91584297820154,0.290062679379794,83.9605157464573,12.7117996811975
"1353",1405,"1405","3266",3023.557,516734.9454,2176924.125,2,0.3023557,2647,1405,3266,NA,NA,NA,NA,NA,NA,1,516734.9454,2176924.125,"N2E2","93","NONE",3023.557,0.3023557,"",0,0,0,1,"","",2,"intermediate status residence",-1,"primary interpretation is the best assessment of a very ambiguous situation",4,"apartment compound",-1,"primary interpretation is the best assessment of a very ambiguous situation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",77.85630589,3412,11,310,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",9.323333333,90.43633333,NA,0,"","",NA,"",2,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.43633333,3023.557,0,0,0,0,0,0,3023.557,0,0,0,0,721.7096923429,0.00138559868408263,43.82432,3963.31081148059,132505.32950624,4.18943660044882,0.449349653264062,183.599210197781,19.6924429965333
"1354",1406,"1406","3134",3875.699,516794.7524,2176958.006,2,0.3875699,2648,1406,3134,NA,NA,NA,NA,NA,NA,1,516794.7524,2176958.006,"N3E2","15","NONE",3875.699,0.3875699,"",0,0,0.028368794,4,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",100.2867715,4395,14,314,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",11.95096824,115.9243919,NA,0,"","",NA,"",2,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115.9243919,3875.699,0,0,0,0,0,0,3875.699,0,0,0,0,764.361925774974,0.001308280758472,43.82432,5080.30764643101,169849.87319968,5.07050242732916,0.424275449947072,222.21132093605,18.5935830866245
"1355",1407,"1407","3567",2184.895,517235.3339,2176257.793,4,0.2184895,2649,1407,3567,NA,NA,NA,NA,NA,NA,1,517235.3339,2176257.793,"N1E3","36","NONE",2184.895,0.2184895,"",0,0,0,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",56.81776133,2490,8,311,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.737264878,65.35146932,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.35146932,2184.895,0,0,0,0,0,0,2184.895,0,0,0,0,1506.17325371658,0.000663934243641913,43.82432,2863.98370394986,95751.5376464,1.450626609262,0.215313875219439,63.5727247248128,9.43598416805675
"1356",1408,"1408","3566",4801.302,517194.8696,2176270.566,3,0.4801302,2650,1408,3566,NA,NA,NA,NA,NA,NA,1,517194.8696,2176270.566,"N1E3","35","NONE",4801.302,0.4801302,"",0,0,0.019736842,6,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",124.6339809,5462,17,321,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",14.80512488,143.6097114,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,143.6097114,4801.302,0,0,0,0,0,0,4801.302,0,0,0,0,1466.97362680624,0.000681675513265434,43.82432,6293.59794750125,210413.79526464,3.27293000519236,0.221067369017177,143.433931885151,9.68812712136687
"1357",1409,"1409","3563",1603.321,517152.8605,2176295.413,3,0.1603321,2651,1409,3563,NA,NA,NA,NA,NA,NA,1,517152.8605,2176295.413,"N1E3","32","NONE",1603.321,0.1603321,"",0,0,0.027027027,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",41.43817453,1816,6,303,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",4.943943879,47.95625563,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.95625563,1603.321,0,0,0,0,0,0,1603.321,0,0,0,0,1418.89406225904,0.000704774251016234,43.82432,2101.65029273092,70264.45256672,1.1299793569136,0.22855828961031,49.5205769307758,10.0164116225349
"1358",1410,"1410","3564",2072.421,517113.7917,2176317.128,3,0.2072421,2652,1410,3564,NA,NA,NA,NA,NA,NA,1,517113.7917,2176317.128,"N1E3","33","NONE",2072.421,0.2072421,"",0,0,0.042253521,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",53.50909652,2345,7,335,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.390444033,61.98730712,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.98730712,2072.421,0,0,0,0,0,0,2072.421,0,0,0,0,1375.1400005842,0.000727198684915843,43.82432,2716.55158316516,90822.44107872,1.50706182579198,0.235830533529371,66.0459597132918,10.3351127671619
"1359",1411,"1411","3565",2346.028,517056.8509,2176327.363,3,0.2346028,2653,1411,3565,NA,NA,NA,NA,NA,NA,1,517056.8509,2176327.363,"N1E3","34","NONE",2346.028,0.2346028,"",0,0,0.038461538,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",60.6968856,2660,8,332,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",7.234128893,70.17105026,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.17105026,2346.028,0,0,0,0,0,0,2346.028,0,0,0,0,1325.81060004037,0.000754255547488872,43.82432,3075.19856133032,102813.08180096,1.76950463356422,0.244605074050652,77.5473373028013,10.7196510388195
"1360",1412,"1412","3204",1736.813,516860.7691,2176500.253,3,0.1736813,2654,1412,3204,NA,NA,NA,NA,NA,NA,1,516860.7691,2176500.253,"N2E2","32","NONE",1736.813,0.1736813,"",0,0,0.153846154,5,"","",2,"intermediate status residence",42,"residential workshop",4,"apartment compound",-1,"primary interpretation is the best assessment of a very ambiguous situation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",44.92938637,1969,6,328,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",5.355575085,51.94907832,NA,0,"","",NA,"",3,0,1,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.94907832,1736.813,0,0,0,0,0,0,1736.813,0,0,0,0,1064.43654117157,0.000939464177826279,43.82432,2276.63303200074,76114.64869216,1.63167359708299,0.304668232857573,71.5069858541162,13.3518781305848
"1361",1413,"1413","3305",457.649,516698.5722,2176416.569,3,0.0457649,3394,1413,3305,NA,NA,NA,NA,NA,NA,1,516698.5722,2176416.569,"N1E2","34","NONE",457.649,0.0457649,"",0,0,0.037914692,5,"","",42,"residential workshop",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Uncertain Status Residential","Residential Workshop",2,"intermediate status residence",11.84273821,519,2,260,1,0,0,"",1,1,"No indication of IM or Uncert; only states AptCompound; thus reclassified as UncertStat",NA,"","H2020",3,"UncertStat","residence of uncertain status",3,"UncertStat","Uncertain Status Residence",1,"DStr","Domestic Structure",1.411190256,13.68854548,NA,1,"","AptCompClass; Reclass",NA,"",3,0,1,1,0,NA,0,0,"",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.68854548,457.649,0,0,457.649,0,0,0,0,1016.13024791047,0.000984125806761839,43.82432,599.891197450074,20056.15622368,0.450384191338749,0.319151999118359,19.7377809241706,13.9866193380027
"1362",1414,"1414","3505",438.346,516884.6227,2176627.451,3,0.0438346,2655,1414,3505,NA,NA,NA,NA,NA,NA,1,516884.6227,2176627.451,"N2E3","32","NONE",438.346,0.0438346,"",0,0,0.064220183,6,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",11.34073389,497,2,248,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",1.351668208,13.11118162,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.11118162,438.346,0,0,0,0,0,0,438.346,0,0,0,0,1002.00338948078,0.000998000616063967,43.82432,574.588618892998,19210.21537472,0.437469578049175,0.323651599897048,19.171806778692,14.1838112824002
"1363",1415,"1415","3221",1958.074,516913.9784,2176768.114,2,0.1958074,2656,1415,3221,NA,NA,NA,NA,NA,NA,1,516913.9784,2176768.114,"N2E2","50","NONE",1958.074,0.1958074,"",0,0,0.05952381,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",50.65679926,2220,7,317,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.037847672,58.56712242,NA,0,"","",NA,"",3,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.56712242,1958.074,0,0,0,0,0,0,1958.074,0,0,0,0,951.482852805153,0.00105099108938412,43.82432,2566.66431441325,85811.26155968,2.05791832635473,0.340836410282118,90.1868712680339,14.9369239118549
"1364",1416,"1416","3536",2974.52,517024.4341,2175849.305,4,0.297452,2657,1416,3536,NA,NA,NA,NA,NA,NA,1,517024.4341,2175849.305,"N1E3","5","S",2974.52,0.297452,"",0,0,0.011820331,7,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",76.94357077,3372,10,337,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",9.172124576,88.96960839,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.96960839,2974.52,0,0,0,0,0,0,2974.52,0,0,0,0,1666.59072944263,0.000600027338646267,43.82432,3899.03258835804,130356.3163264,1.78479331935009,0.194588865923194,78.2173535610607,8.52772472865514
"1365",1417,"1417","3533",4332.854,516871.4239,2175919.126,4,0.4332854,2658,1417,3533,NA,NA,NA,NA,NA,NA,1,516871.4239,2175919.126,"N1E3","3","NONE",4332.854,0.4332854,"",0,0,0.015873016,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",112.1066913,4913,15,328,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",13.36063521,129.5981616,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129.5981616,4332.854,0,0,0,0,0,0,4332.854,0,0,0,0,1524.58898007805,0.000655914487817437,43.82432,5679.55130537011,189884.38020928,2.84198171219773,0.212713068467778,124.547915989501,9.3220055807138
"1366",1418,"1418","3530",6222.203,516812.9613,2175926.196,3,0.6222203,2659,1418,3530,NA,NA,NA,NA,NA,NA,1,516812.9613,2175926.196,"N1E3","1","NONE",6222.203,0.6222203,"",0,0,0.023908524,9,"","",2,"intermediate status residence",16,"probably temple, hard to fit into any of the above categories",4,"apartment compound",5,"temple base (incl. platforms & multi-tiered platforms)","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",160.9836571,7055,22,321,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",19.18656491,186.1096796,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,186.1096796,6222.203,0,0,0,0,0,0,6222.203,0,0,0,0,1488.8003883614,0.000671681716244457,43.82432,8156.13015388787,272683.81537696,4.17933998986141,0.21782638056712,183.156733104483,9.54609300641525
"1367",1419,"1419","3537",2179.545,516718.7529,2175945.133,3,0.2179545,2660,1419,3537,NA,NA,NA,NA,NA,NA,1,516718.7529,2175945.133,"N1E3","6","NONE",2179.545,0.2179545,"",0,0,0.022123894,5,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",56.38421215,2471,8,309,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",6.720767808,65.19144773,NA,0,"","",NA,"",4,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.19144773,2179.545,0,0,0,0,0,0,2179.545,0,0,0,0,1427.60000061693,0.000700476323597547,43.82432,2856.97086658279,95517.0775344,1.52671966871542,0.227164471728677,66.9074513120784,9.95532850166848
"1368",1420,"1420","1194",6667.866,514550.2919,2176511.086,4,0.6667866,2661,1420,1194,NA,NA,NA,NA,NA,NA,1,514550.2919,2176511.086,"N1W3","20","NONE",6667.866,0.6667866,"",0,0,0.24742268,6,"","",2,"intermediate status residence",77,"no plausible alternative to the pirmary interpretation",4,"apartment compound",77,"no plausible alternative to the primary interpretation","Architecture","House","Intermediate Status Residential","",2,"intermediate status residence",172.506938,7560,23,329,1,0,0,"",0,0,"",NA,"","H2020",2,"IM","intermediate status residence",2,"IM","Intermediate Status Residence",1,"DStr","Domestic Structure",20.56079556,199.4397169,NA,0,"","",NA,"",5,0,0,1,0,NA,0,0,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199.4397169,6667.866,0,0,0,0,0,0,6667.866,0,0,0,0,1683.17835893553,0.000594114102460549,43.82432,8740.30997413501,292214.69330112,3.96147322391721,0.192671203424835,173.608870236379,8.44368447367508
